,IPC,AC,ALFAA,ALPEKA,ALSEA,AMXL,ASURB,BIMBOA,BOLSAA,CEMEXCPO,ELEKTRA,GAPB,GCARSOA1,GENTERA,GFINBURO,GFNORTEO,GMEXICOB,GRUMAB,IENOVA,KIMBERA,KOFUBL,LALAB,OMAB,ORBIA,PINFRA,TLEVISACPO,VOLARA,WALMEX
2019-05-20,43519.21875,104.369911,17.980843,23.016920000000002,41.880001,13.262765,304.252075,40.707798,34.137196,8.158669,1186.986572,183.578003,72.355461,15.343159,26.43,105.16716799999999,46.817051,185.78680400000002,81.610603,33.042114,121.059998,24.020069,119.25,40.914074,190.779999,35.994820000000004,17.93,54.830185
2019-05-21,43190.101563,103.77507,17.651741,23.176414,41.189999,13.262765,301.911438,39.899559,33.983856,8.090437,1194.4904789999998,183.051773,70.825645,16.075178,26.309998999999998,103.773155,46.172867,183.96400500000001,81.630562,33.279015,121.959999,24.135689000000003,118.66999799999999,41.635406,191.28999299999998,33.905440999999996,18.0,53.933754
2019-05-22,42942.230469,103.307007,17.462259,23.226255,40.869999,13.156738,303.468567,39.564434000000006,33.974274,8.031951,1189.617432,184.773987,69.098434,15.792131,26.24,103.460213,45.140282,181.77478,81.32109799999999,32.52095,122.110001,23.750288,118.589996,41.875854,188.25,34.21241,17.780001000000002,53.332851
2019-05-23,42812.570313,102.936447,17.192995,22.697933,40.540001000000004,13.07963,306.781158,39.130745000000005,34.156364,7.992961,1192.098755,186.898026,66.77903,15.489563,25.940001000000002,103.621422,44.515045,179.739838,81.191322,32.625183,123.160004,23.355251000000003,119.129997,41.058338,186.639999,34.469871999999995,17.66,54.150478
2019-05-24,42617.601563,102.37086500000001,17.143131,22.329103,40.639998999999996,13.07963,307.306793,39.071602,33.7826,7.817506,1190.285034,183.721527,68.101578,15.714049,26.01,101.942924,44.941340999999994,178.582504,81.32109799999999,32.710464,120.779999,23.278172,117.07,40.587067,186.53999299999998,35.42049,17.620001000000002,54.01256600000001
2019-05-27,42491.429688,102.039314,17.003511,22.279263,40.73,13.021798,302.694977,39.249023,33.619678,7.720031,1209.6875,182.88911399999998,68.930634,15.733571,26.01,101.724808,44.609776000000004,177.37698400000002,80.103172,32.729416,120.889999,22.786785000000002,117.769997,40.165337,186.149994,35.628437,17.879998999999998,54.18003100000001
2019-05-28,42207.710938,100.99591099999999,17.043404000000002,22.099833,40.639998999999996,12.94469,305.71994,38.49992,34.127613000000004,7.456848,1218.446899,183.64498899999998,67.736397,15.811653,25.969998999999998,101.677399,44.455585,174.175095,80.552414,31.687077000000002,119.410004,22.295401000000002,120.309998,39.673038,185.509995,35.470001,17.52,54.01256600000001
2019-05-29,42854.75,102.253845,17.50215,22.069925,39.970001,13.301319,306.870422,38.87447,34.961395,7.778516000000001,1202.3032230000001,184.190338,67.529129,16.367989,26.200001,105.091301,45.573479,175.525299,83.387566,33.440102,120.300003,21.919635999999997,119.199997,40.474224,187.649994,36.360001000000004,17.370001000000002,53.923904
2019-05-30,43345.820313,103.346016,17.641769,22.538441,39.439999,13.551924,304.301666,39.120884000000004,35.507668,7.885738000000001,1192.178345,182.841293,70.35189100000001,17.070728,26.540001,107.566383,46.922661,180.202774,81.35104399999999,33.658046999999996,121.199997,22.227954999999998,121.099998,40.821723999999996,190.16000400000001,35.689999,17.35,54.780933
2019-05-31,42749.160156,102.14658399999999,17.841221,22.049992,38.290001000000004,13.291679,306.890228,38.982890999999995,34.252205,7.788263000000001,1193.782837,183.50145,71.190826,16.836481,26.0,101.079964,47.134678,180.260635,79.663933,33.496959999999994,121.870003,22.006353,118.290001,39.586163,190.809998,36.5,16.59,54.485409
2019-06-03,43108.421875,101.346962,17.50215,22.119768,38.439999,13.706141,306.919983,39.239166,34.300121000000004,7.91498,1199.313599,181.855789,69.384659,16.738878,26.43,101.411873,47.250316999999995,182.51738,80.193024,33.563286,124.150002,22.064161,117.599998,39.190399,190.630005,37.099998,16.5,53.983008999999996
2019-06-04,43241.820313,101.61024499999999,17.472231,22.219454000000002,38.23,13.783252,305.040009,39.446156,34.357620000000004,8.080688,1208.262451,182.161972,69.355042,16.660795,25.889999,101.65843199999999,47.259956,182.97065700000002,81.540726,33.781231,123.690002,22.989122000000002,118.16999799999999,39.673038,192.190002,37.290001000000004,16.51,53.854946
2019-06-05,43420.378906,101.61024499999999,17.671685999999998,22.28923,36.84,13.976023999999999,312.290009,39.436295,33.667595,7.983213,1205.86084,186.639709,70.845375,16.641275,26.16,106.110001,47.934546999999995,181.4758,82.878433,34.112881,124.650002,22.651897,119.349998,39.595821,193.330002,37.369999,17.43,53.549572
2019-06-06,43147.828125,102.575645,17.412394,22.249357,35.740002000000004,13.763973000000002,312.98999,39.564434000000006,33.820934,7.817506,1204.395874,186.917191,68.792465,16.41679,26.4,103.489998,48.493496,182.054459,83.687057,33.686474,124.410004,23.046932,119.300003,39.354496000000005,190.070007,37.349998,17.790001,53.707184
2019-06-07,43291.328125,102.361115,17.701604999999997,22.488598,36.130001,13.947107999999998,316.670013,40.727512,33.773018,7.895486,1194.131714,190.686905,71.526398,16.250864,26.26,101.949997,48.763332,181.331161,82.499084,34.937279,123.699997,23.075838,121.480003,40.184639000000004,192.0,36.970001,17.879998999999998,53.106281
2019-06-10,43609.171875,102.117325,18.289997,22.359009,36.360001000000004,13.86036,320.850006,39.800995,34.127613000000004,8.178164,1191.580566,191.88288899999998,69.799187,16.621756,26.01,107.239998,48.609138,179.96168500000002,83.567261,34.728817,122.82,23.0662,123.050003,41.236796999999996,190.83999599999999,36.099998,18.42,54.130775
2019-06-11,43713.660156,100.19628900000001,18.389723,22.598249,37.529999,13.918192000000001,325.660004,39.978413,33.552589000000005,7.905233,1215.268066,198.20723,71.921196,16.563192,26.4,106.860001,49.486111,180.19311499999998,82.82852199999999,35.212078000000005,123.910004,23.152918,126.489998,41.053391,193.080002,36.009997999999996,18.48,53.766293000000005
2019-06-12,43800.160156,100.849632,18.609123,22.797617000000002,38.360001000000004,13.79289,326.26001,39.613716,32.479214,7.817506,1219.025024,194.982849,71.53627,16.289906,26.200001,105.07,50.816016999999995,178.264282,82.44916500000001,35.050990999999996,124.379997,23.201092000000003,126.489998,40.358387,191.720001,36.150002,18.51,55.263630000000006
2019-06-13,43483.199219,100.79113000000001,18.439587,22.558374,37.630001,13.667587,326.190002,38.539345000000004,32.162952000000004,7.911827000000001,1235.358154,198.101974,70.20384200000001,15.909254,26.040001,106.489998,50.584728000000005,171.532578,83.187912,33.875996,123.440002,22.989122000000002,126.040001,39.701996,193.059998,35.209998999999996,18.49,53.835246999999995
2019-06-14,43130.648438,100.771622,18.509396,22.339071,37.57,13.426620999999999,323.619995,39.032177000000004,32.201285999999996,7.803310000000001,1234.540894,193.901703,70.02619200000001,15.958056,26.030001000000002,106.199997,49.071715999999995,173.712189,82.29943100000001,33.383247,122.940002,22.873501,123.370003,39.63443,193.350006,34.490002000000004,18.6,53.342701
2019-06-17,42964.710938,100.498581,18.27005,22.737806,38.610001000000004,13.368789999999999,321.059998,39.367302,32.699638,7.753984,1231.322144,190.677338,68.644417,15.879973999999999,26.040001,107.650002,48.628409999999995,173.432495,80.742081,33.193733,120.989998,22.594089999999998,121.989998,39.730957000000004,191.399994,34.779999,18.35,52.8009
2019-06-18,43161.050781,100.50833100000001,18.050652,23.20632,38.810001,13.513369,321.420013,39.515152,32.335460999999995,7.832905,1228.4321289999998,192.27516200000002,70.83551,15.928775,26.780001000000002,107.120003,49.457198999999996,173.509628,83.128006,33.506432000000004,121.650002,22.44956,121.150002,40.17498,191.369995,35.32,18.92,52.406867999999996
2019-06-19,43375.671875,101.054413,18.639042,23.62499,38.779999,13.773613000000001,321.0,40.165688,32.632553,7.813175,1232.717285,192.208176,72.039627,16.036139000000002,27.23,106.709999,49.071715999999995,173.93399,82.618881,34.690909999999995,121.459999,22.940947,121.989998,40.290821,189.919998,34.799999,19.360001,53.382103
2019-06-20,43645.109375,101.366463,18.838495,23.904101999999998,39.610001000000004,14.033854999999999,324.880005,39.899559,33.523838,7.7243889999999995,1228.900635,197.154755,72.098846,16.231342,27.48,108.099998,49.495746999999994,173.905075,82.97827099999999,34.804619,121.66999799999999,22.989122000000002,123.650002,41.091999,191.889999,34.509997999999996,19.76,52.603885999999996
2019-06-21,43526.730469,100.79113000000001,19.157623,24.033691,39.700001,14.053132999999999,324.459991,39.446156,34.386375,7.852635,1213.61377,194.89674399999998,72.345589,16.475348999999998,27.98,110.040001,48.888615,173.692902,80.013329,34.084457,119.459999,22.960217,121.120003,40.184639000000004,193.229996,34.189999,19.120001000000002,52.062084000000006
2019-06-24,43743.71875,101.376213,19.177568,24.123407,39.360001000000004,14.178434,327.059998,40.382534,34.491797999999996,7.8920960000000004,1224.6154789999998,198.01586899999998,72.266632,16.367989,27.99,110.989998,49.380103999999996,175.322754,80.193024,34.520348,121.0,23.104742,123.07,39.885403000000004,194.399994,33.34,18.799999,51.658192
2019-06-25,43792.171875,101.844284,18.968142,24.183218,39.459998999999996,13.985662,325.320007,40.481097999999996,34.357620000000004,7.84277,1237.729858,198.685608,71.970535,16.280146,28.040001,111.089996,49.813765999999994,174.773056,80.302841,34.804619,120.970001,23.114373999999998,122.790001,39.701996,194.58999599999999,32.549999,18.99,52.59403199999999
2019-06-26,43792.078125,101.541985,19.406942,24.153311,39.509997999999996,14.014578,322.77999900000003,40.510666,34.098865999999994,7.8920960000000004,1246.638794,198.293335,72.953987,16.0947,28.07,112.08000200000001,49.784855,174.715179,76.649078,34.946758,119.41999799999999,23.104742,123.360001,39.306236,194.470001,32.57,18.66,52.75164399999999
2019-06-27,43316.558594,100.74237099999999,18.828522,24.033691,38.48,13.561562,324.640015,40.382534,34.165951,7.911827000000001,1251.452148,196.31278999999998,71.18576800000001,15.821411,27.58,112.099998,48.464584,174.29083300000002,73.04523499999999,34.330826,119.870003,23.210728,122.0,39.026302,192.759995,32.650002,18.25,52.318207
2019-06-28,43161.171875,101.26894399999999,18.808578,24.033691,37.779999,13.465176000000001,311.089996,39.456009,34.817642,7.980882000000001,1251.651367,191.241837,71.086426,16.192303,27.76,111.360001,49.119904,173.731491,75.261444,33.819134000000005,118.900002,22.728975,117.220001,38.891163,190.729996,32.450001,18.0,51.618790000000004
2019-07-01,43438.238281,101.366463,18.629068,24.033691,37.610001000000004,13.667587,311.52999900000003,39.534866,34.645138,8.040072,1238.327759,190.916534,70.251984,15.948297,27.639999,111.269997,49.380103999999996,175.24563600000002,76.718956,33.76228,119.400002,22.565182,116.529999,40.425961,189.880005,32.560001,18.15,53.3624
2019-07-02,43441.800781,100.323051,18.768686,24.033691,37.32,13.696503,308.920013,39.850277,34.89431,8.010477,1250.1365970000002,194.255707,72.348022,16.123981,27.34,111.349998,49.457198999999996,175.48674,76.249756,34.286789,120.43,22.536276,117.589996,41.236796999999996,189.179993,32.41,18.120001000000002,52.988071
2019-07-03,43483.230469,100.00125899999999,18.619097,24.023723999999998,37.400002,13.706141,308.179993,39.919273,34.060528000000005,7.8920960000000004,1257.859741,194.81063799999998,72.437424,15.928775,28.190001000000002,112.43,49.21627,175.14918500000002,75.690712,34.401740999999994,121.589996,22.863865,117.25,41.420196999999995,188.830002,32.970001,18.33,52.249249
2019-07-04,43461.480469,99.76722,18.509396,24.153311,37.759997999999996,13.667587,307.790009,39.751713,34.31929,7.901961,1261.9255369999998,195.08810400000002,72.5765,16.10446,28.02,111.68,48.936797999999996,175.48674,76.040115,34.305946,120.900002,22.940947,117.25,41.169228000000004,189.419998,32.5,18.48,53.175236
2019-07-05,43405.320313,100.245049,18.150377,24.223089,37.119999,13.706141,310.619995,39.672855,34.127613000000004,8.000612,1247.934326,195.76741,71.245369,16.133741,28.040001,112.059998,47.722538,175.15881299999998,76.100021,34.4688,119.980003,22.921677,119.290001,41.536026,190.880005,33.310001,18.65,53.096428
2019-07-08,43589.078125,101.346962,17.970869,23.914072,37.540001000000004,13.802528,310.630005,39.48558,34.750553000000004,7.951287,1249.498779,193.89212,71.652649,16.465591,28.129998999999998,112.760002,49.254822,174.74411,76.868698,35.283103999999994,119.629997,22.950581,120.309998,41.690475,190.53999299999998,32.77,18.809998999999998,53.835246999999995
2019-07-09,42818.660156,101.317711,17.54204,23.565178,36.939999,13.5712,312.52999900000003,39.495438,34.300121000000004,7.566547,1259.005737,195.796127,70.758614,16.172783,27.5,108.230003,47.520161,172.583786,76.439438,34.507121999999995,118.089996,22.757881,121.480003,41.622906,193.080002,33.439999,18.58,51.658192
2019-07-10,42805.609375,101.483482,17.422367,23.585115,36.990002000000004,13.619394,313.519989,39.436295,33.562176,7.4678960000000005,1265.791992,193.624222,69.65596,15.909254,27.49,104.800003,47.452698,174.100601,74.442848,34.392165999999996,119.620003,22.921677,121.300003,41.497421,192.369995,35.650002,18.48,52.643283999999994
2019-07-11,42882.019531,101.863785,17.302694,23.395716,38.07,13.677972,310.230011,39.791134,34.558884,7.625738,1258.178711,191.997696,69.924171,15.675007999999998,27.860001,105.449997,46.469722999999995,174.72186299999998,75.890373,35.043602,118.93,22.844597,122.110001,41.159572999999995,189.800003,36.32,18.4,53.037323
2019-07-12,42647.308594,101.805283,17.252831,22.937174,37.93,13.541289,309.309998,39.731998,33.226742,7.566547,1253.634399,191.768051,68.086411,15.889735,27.07,106.110001,46.132422999999996,176.275024,76.928596,35.388484999999996,118.029999,22.757881,120.120003,40.078457,188.33999599999999,36.32,18.93,52.84030500000001
2019-07-15,43063.949219,103.31675,17.412394,23.116604000000002,38.310001,13.873232000000002,312.929993,39.929127,32.996735,7.566547,1242.4533689999998,193.222382,67.99700899999999,16.016619,27.290001,108.720001,45.361465,175.381958,77.158211,35.053185,119.529999,22.960217,122.730003,39.759910999999995,189.66000400000001,36.419998,19.129998999999998,54.08152
2019-07-16,42984.96875,102.955956,17.402424,23.62499,38.470001,13.873232000000002,316.47000099999997,39.889702,32.891315000000006,7.497491,1251.053467,194.906326,68.930786,16.192303,27.280001000000002,107.120003,45.332553999999995,173.954971,76.828766,35.790844,119.889999,23.124012,123.059998,40.696239,189.929993,34.619999,19.879998999999998,54.347492
2019-07-17,42551.539063,101.415222,16.853922,23.465495999999998,37.790001000000004,14.351617999999998,313.109985,40.175540999999996,32.757141,7.3199190000000005,1277.780273,192.514374,67.03343199999999,15.899495000000002,26.879998999999998,103.459999,43.414787,173.45018000000002,75.081757,35.627978999999996,118.050003,23.788828,123.400002,40.097763,185.970001,34.68,19.549999,54.002712
2019-07-18,41618.109375,98.665306,15.647221,23.345875,37.220001,13.970862,308.809998,40.313538,31.137496999999996,6.964775,1285.742554,188.055756,68.066544,15.762851000000001,26.1,100.410004,41.439198,170.751541,72.655899,34.018539000000004,117.0,22.690435,122.93,38.804287,185.889999,34.509997999999996,18.809998999999998,54.229286
2019-07-19,41606.539063,98.33375500000001,15.956376,23.026888,36.34,13.892756,309.190002,39.800995,31.147078000000004,6.99437,1283.560303,189.30912800000002,66.030113,15.831172,25.950001,100.290001,41.959595,168.674194,72.596001,34.986121999999995,117.470001,22.247227,122.32,39.248314,181.380005,34.799999,18.91,53.923904
2019-07-22,41209.320313,96.090919,15.736976,22.697933,35.02,13.765839000000001,305.390015,39.17017,31.089575,6.9450449999999995,1276.305542,185.156693,64.023476,15.509084,25.23,100.32,41.969231,166.072632,69.850693,34.8041,116.800003,21.717302,121.260002,37.781086,179.350006,34.529999,18.57,54.18003100000001
2019-07-23,40935.339844,95.193787,15.906510999999998,22.28923,34.0,13.658445,299.350006,35.730213,30.198290000000004,6.954910000000001,1287.9648439999999,181.37741100000002,62.434067000000006,14.991788,24.780001000000002,97.75,42.45108,161.209274,70.040367,35.867481,116.339996,21.1392,118.68,36.468307,178.46000700000002,34.889998999999996,18.58,54.554363
2019-07-24,41167.738281,99.494179,16.026184,21.671192,34.080002,13.502237,295.27999900000003,36.163902,30.399548,7.004235,1276.31543,182.697754,61.122803000000005,15.226035999999999,24.85,100.209999,43.655708000000004,168.441223,70.140198,36.403965,115.309998,21.206646,120.610001,36.864067,178.46000700000002,35.119999,20.110001,54.987804000000004
2019-07-25,40933.429688,100.011009,16.125912,22.448725,34.029999,13.277688000000001,299.410004,35.759781,30.533721999999997,6.856258,1273.475342,180.53543100000002,61.301613,15.323638,24.139999,98.0,44.975983,169.87789899999999,69.311607,36.413540000000005,115.290001,20.42621,120.400002,37.645947,178.199997,35.84,20.65,54.849888
2019-07-26,40673.78125,99.065117,16.006237,22.219454000000002,36.889998999999996,13.170295999999999,293.859985,36.292038,30.552887,6.777338,1265.114502,175.368805,60.22876,15.157713000000001,23.940001000000002,95.059998,44.831429,169.489609,70.120224,36.624302,114.809998,19.867382,119.459999,36.873726,173.779999,35.220001,19.43,55.391689
2019-07-29,41276.671875,99.455177,16.684385,22.089863,38.049999,13.482712,300.820007,35.858349,30.687059,6.797067999999999,1282.015625,182.123688,63.338043000000006,15.95,24.0,95.800003,45.216908000000004,169.92643700000002,72.47620400000001,38.013401,117.339996,20.011906,121.809998,36.226986,170.830002,35.5,19.4,55.972893000000006
2019-07-30,41159.269531,100.44982900000001,16.644495000000003,21.222618,38.68,13.463185000000001,300.880005,36.085052000000005,30.629557000000002,6.826663000000001,1286.360474,186.094345,63.546657999999994,15.4,24.33,97.800003,44.378487,171.334015,73.18499,37.994240000000005,117.800003,19.799934,122.160004,35.174828000000005,172.630005,35.419998,18.82,55.726624
2019-07-31,40863.089844,99.39666700000001,16.554739,20.59461,39.07,13.160531,290.950012,35.976627,30.629557000000002,6.718147,1290.03772,183.99899299999998,61.400951,15.82,23.52,96.480003,45.187996000000005,170.489471,73.883804,38.157104,117.900002,19.973366,118.010002,33.891006,172.619995,36.330002,18.780001000000002,55.697070999999994
2019-08-01,40346.800781,101.161682,16.724276,20.584642000000002,39.599998,13.062902000000001,290.890015,35.197956,30.725395000000002,6.3925980000000004,1308.134644,185.261948,60.645981000000006,15.09,23.219998999999998,92.57,43.665348,169.130447,70.539513,37.448181,117.589996,19.992635999999997,117.230003,32.983643,168.08999599999999,36.529999,18.190001000000002,55.766029
2019-08-02,39977.519531,100.60585,16.594629,20.435118,40.380001,12.916456,286.690002,34.724838,31.166246,6.175565,1324.457764,184.286026,61.778434999999995,15.32,23.57,91.459999,42.431808000000004,168.188812,70.250008,37.3428,117.389999,19.7903,114.040001,32.954685,163.75,36.73,17.9,55.056759
2019-08-05,39496.359375,99.640457,16.694359,20.504896,40.450001,12.682145,285.5,35.138816999999996,31.060825,5.997993,1368.065918,181.69313,60.556576,15.31,23.07,90.83000200000001,41.23682,169.285751,69.441383,36.585983,115.849998,19.954096,113.599998,31.728779,160.809998,35.040001000000004,17.290001,54.73168199999999
2019-08-06,39785.628906,100.488838,16.464987,20.634485,39.599998,13.062902000000001,285.869995,35.464085,31.060825,5.958532,1368.683716,175.014801,60.119488,14.9,22.84,94.889999,40.109283000000005,170.13028,70.43968199999999,36.720108,117.309998,20.397306,112.93,31.892876,157.690002,34.549999,17.280001000000002,55.342438
2019-08-07,40432.359375,101.746765,17.073322,21.003313000000002,40.209998999999996,13.453423,287.049988,35.651356,32.230038,6.017723,1384.737915,179.43511999999998,60.735386,15.06,23.48,96.010002,41.747581,172.819214,72.27655,36.566818,118.029999,20.618911999999998,113.410004,32.153503,158.0,35.779999,17.66,54.583916
2019-08-08,40439.421875,102.380615,16.863895,21.212648,40.990002000000004,13.531526999999999,285.01001,35.247238,32.814648,6.0571839999999995,1385.39563,176.92836,61.609562,15.05,23.42,96.120003,42.046329,172.256195,72.615967,36.202785,117.120003,20.821247,112.809998,32.346558,163.809998,34.919998,18.34,54.554363
2019-08-09,40421.28125,103.414276,16.754194000000002,21.521667,40.709998999999996,13.306977,284.480011,35.12896,32.97757,5.997993,1383.123413,178.267868,60.189026,15.5,23.059998999999998,97.41999799999999,42.104149,174.285019,72.55606800000001,36.375221,117.410004,20.339497,113.389999,31.4585,165.350006,33.77,17.950001,55.046909
2019-08-12,39851.210938,101.590744,16.255556,21.451889,40.689999,12.965272,280.559998,34.77412,33.015903,5.790825,1386.103149,176.966644,59.195643999999994,14.96,22.559998999999998,97.349998,40.263477,173.702576,72.94540400000001,36.164463,114.519997,19.857746,112.489998,31.024122,161.869995,33.330002,17.959999,54.859737
2019-08-13,39476.5,99.874489,15.607329,21.50173,40.209998999999996,12.916456,278.320007,34.153156,32.967987,5.76123,1377.044678,175.091324,56.08635699999999,14.96,22.24,96.019997,39.935818,174.527695,72.935417,37.409863,114.459999,19.722855,111.129997,31.207528999999997,160.91000400000001,32.0,18.129998999999998,55.125717
2019-08-14,38650.089844,99.25039699999999,14.22112,21.232584,39.169998,12.682145,276.660004,32.871796,32.699638,5.7415,1365.464966,166.767334,53.66250600000001,14.66,21.35,94.370003,38.692646,170.081772,70.36979699999999,35.666302,112.690002,19.279646,106.129997,30.464259999999996,157.399994,30.32,17.219998999999998,55.066612
2019-08-15,38574.179688,99.328407,14.011693,21.003313000000002,38.080002,12.486884,272.380005,33.43362,32.747559,5.544198000000001,1351.174805,168.049408,52.708858,14.34,21.65,94.529999,39.087765000000005,169.324585,69.95051600000001,35.752518,113.230003,19.27001,106.980003,30.531828000000004,160.600006,30.389999,17.110001,55.007504000000004
2019-08-16,39339.550781,99.338165,14.520302,21.013281,39.68,12.750486,278.410004,33.630753000000006,32.91048,5.731635,1346.212036,173.904922,53.871113,14.9,22.690001000000002,97.559998,38.702282000000004,172.139694,72.546082,36.21236,116.059998,20.098619,109.190002,30.888984999999998,157.059998,30.940001000000002,17.389999,55.224228000000004
2019-08-19,39556.320313,99.143127,14.779592999999998,21.731003,40.880001,12.711433999999999,277.660004,33.729321,32.967987,5.820421,1373.018799,172.766373,52.987003,15.02,22.84,99.029999,39.068489,173.129837,73.754021,36.844643,115.08000200000001,20.141136,109.18,31.806003999999998,161.03999299999998,31.280001000000002,17.08,55.391689
2019-08-20,39700.050781,99.01636500000001,15.138611,21.352204999999998,41.029999,12.691908,280.519989,33.187206,33.265079,5.899342,1371.9923099999999,172.259247,53.65256899999999,15.01,22.76,99.279999,40.369488,175.01306200000002,76.539261,37.266163,113.599998,19.694635,109.769997,33.022251000000004,158.46000700000002,31.0,17.219998999999998,55.775875
2019-08-21,40076.039063,98.236244,15.707057,21.392078,41.299999,12.867642,280.179993,32.664806,33.504673,5.978263,1362.963623,175.206146,53.096275,15.69,22.67,99.989998,41.853584000000005,172.887177,75.890373,38.310383,116.529999,19.267544,110.639999,33.746216,160.199997,30.469998999999998,17.299999,56.63290799999999
2019-08-22,40144.238281,97.16358199999999,15.93643,21.262491,40.279999,12.945746,281.130005,32.881653,33.926357,6.076914,1397.59314,173.51265,52.539981999999995,15.14,22.65,102.129997,41.429562,174.67330900000002,75.58090200000001,38.003819,115.760002,19.539328,111.150002,33.224959999999996,159.690002,30.280001000000002,17.059998999999998,55.588710999999996
2019-08-23,39862.070313,98.099724,15.776867000000001,21.132901999999998,39.849998,12.809064,276.929993,32.507099,33.734684,6.096644,1395.8790279999998,169.494156,51.238655,14.91,21.84,102.010002,41.275368,171.867905,72.645912,37.25658,114.160004,19.257837,109.480003,32.095585,159.369995,30.700001,16.889999,55.263630000000006
2019-08-26,40081.71875,98.938347,15.727003,20.853788,40.52,12.926219999999999,279.410004,32.359253,33.878437,6.12624,1385.305908,173.656158,52.341305,15.03,22.879998999999998,103.230003,41.381371,171.207794,75.371262,38.090038,116.32,18.956936,111.690002,32.212269,158.770004,30.969998999999998,16.93,54.560452000000005
2019-08-27,40648.96875,99.913498,15.986296,21.003313000000002,39.990002000000004,13.424133,280.390015,32.792942,34.060528000000005,6.323542,1394.35437,174.96868899999998,53.443957999999995,14.82,23.5,103.940002,42.470356,174.741241,76.619125,38.329536,118.519997,19.451969000000002,112.889999,32.794247,161.91000400000001,31.67,17.24,54.936806000000004
2019-08-28,40941.960938,100.79113000000001,16.016211,20.734167000000003,40.900002,13.560815,280.440002,33.246346,34.194702,6.422194,1394.753052,173.744324,54.417473,14.63,23.67,103.08000200000001,43.95446,175.61492900000002,80.662224,38.454082,117.019997,19.646101,112.08000200000001,33.735104,161.78999299999998,32.439999,17.58,55.105167
2019-08-29,41831.300781,101.961304,16.474957,21.093029,42.470001,13.93181,290.72000099999997,34.10387,34.923061,7.063426,1389.600952,180.277603,55.192314,14.81,24.07,105.68,44.195384999999995,178.313568,83.87673199999999,38.741478,117.32,19.89847,114.699997,34.608067,168.46000700000002,33.48,17.6,55.768726
2019-08-30,42622.5,102.400124,17.073322,21.93037,42.740002000000004,14.312567000000001,294.850006,34.567130999999996,35.335163,7.369244999999999,1382.934204,187.281052,57.26848199999999,15.0,24.77,107.82,44.484497,181.19664,84.176216,39.258801,118.879997,20.32556,117.75,35.645920000000004,167.779999,35.439999,17.76,56.184689
2019-09-02,42108.230469,102.185585,16.824005,22.129738,43.0,13.951335,290.940002,34.68541,34.31929,7.270592999999999,1394.892578,181.756653,58.440674,15.28,24.879998999999998,106.0,43.79063,180.128815,84.335953,37.927181,116.25,20.150843,116.800003,35.772011,167.020004,35.349998,17.969998999999998,55.45180500000001
2019-09-03,41826.550781,101.25919300000001,16.235613,22.040022,43.169998,13.990388000000001,288.839996,33.709606,34.405544,6.984505,1395.321045,179.650726,56.165829,15.39,23.83,105.43,43.655708000000004,181.342224,83.82682,38.090038,118.010002,19.723753,117.279999,34.782661,165.990005,33.970001,17.48,55.758823
2019-09-04,42324.46875,102.565895,16.644495000000003,22.040022,42.59,14.097779999999998,288.410004,36.025909000000006,34.740971,7.290324000000001,1389.262085,179.258911,55.122776,15.5,23.76,107.010002,43.780994,180.992767,83.896698,39.048035,118.269997,20.509985,115.989998,35.209438,172.630005,35.040001000000004,18.76,57.016617000000004
2019-09-05,42731.480469,102.790184,16.694359,22.149673,42.759997999999996,13.922047000000001,294.52999900000003,36.508884,35.526835999999996,7.546817,1395.121704,182.148453,56.116161,16.629998999999998,24.200001,108.269997,44.002644000000004,182.206177,83.796867,40.197635999999996,118.980003,21.849493,118.209999,35.85931,175.059998,34.84,18.950001,58.373447
2019-09-06,42707.660156,104.83799,17.023457999999998,22.22942,43.299999,13.814653,295.799988,36.745441,35.584339,7.369244999999999,1390.776855,183.833191,57.556561,16.639999,24.58,108.32,43.356964000000005,183.487534,82.718712,39.249218,120.029999,22.043623,117.739998,35.85931,177.550003,35.869999,19.870001000000002,57.600944999999996
2019-09-09,42662.46875,103.80432900000001,17.073322,22.030054,42.799999,13.814653,291.959991,36.380749,35.670593,7.5961419999999995,1380.602295,182.148453,57.030071,16.209999,25.26,109.07,42.692009000000006,182.274124,83.766922,38.233742,120.010002,21.461229,116.239998,37.750725,173.729996,35.849998,20.450001,57.462292000000005
2019-09-10,42588.101563,103.77507,16.683929,22.279263,45.07,13.687736,295.320007,36.765156,35.689762,7.734253999999999,1375.978394,184.665771,56.215495999999995,16.0,25.23,109.370003,43.356964000000005,183.24487299999998,82.778603,37.505660999999996,121.199997,21.733013,116.510002,37.459740000000004,177.699997,36.450001,20.120001000000002,56.00642
2019-09-11,42749.171875,103.989609,16.973478,23.096666,44.139998999999996,13.795128,296.579987,36.213188,35.871849,7.4678960000000005,1391.13562,182.275787,57.655903,16.07,25.450001,111.269997,43.95446,187.817001,82.499084,37.543983000000004,121.25,21.810665,116.239998,37.285145,176.649994,36.669998,20.16,56.263923999999996
2019-09-12,42670.410156,103.433777,16.953508,23.126572,44.68,13.70726,297.73999,35.631648999999996,36.044357,7.379110000000001,1400.323608,182.26599099999999,57.139343000000004,16.200001,25.07,108.260002,44.783245,193.90348799999998,82.75864399999999,37.179943,119.519997,22.509539,115.260002,37.847725,176.729996,36.369999,20.290001,57.779213
